TimeStamp,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,Activity
1.55421E+12,-9.299079,-0.9103952,2.6856956,-0.294013,-0.001065265,-0.04474111,7.86,50.22,-25.26,4
1.55421E+12,-9.3182335,-1.0061632,2.7335799,-0.27057716,-0.002130529,-0.04580637,7.8,50.22,-25.14,4
1.55421E+12,-9.399636,-1.049259,2.7623103,-0.22796659,-0.004261058,-0.046871636,7.8,50.22,-25.02,4
1.55421E+12,-9.461885,-0.96306765,2.7431567,-0.19281286,-0.010652645,-0.040480047,7.8,50.34,-24.9,4
1.55421E+12,-9.442732,-0.88166475,2.6521769,-0.1587244,-0.007456851,-0.037284255,7.8,50.46,-24.78,4
1.55421E+12,-9.380483,-0.95827925,2.747945,-0.14594123,-0.00958738,-0.037284255,7.8,50.58,-24.66,4
1.55421E+12,-9.361329,-0.919972,2.690484,-0.13528858,-0.005326322,-0.036218993,7.86,50.7,-24.6,4
1.55421E+12,-9.303867,-0.9343372,2.5995045,-0.12783173,0.002130529,-0.03195793,7.86,50.82,-24.48,4
1.55421E+12,-9.284714,-1.0061632,2.4893713,-0.11611383,0.002130529,-0.026631612,7.92,50.94,-24.36,4
1.55421E+12,-9.184157,-1.0013748,2.5755625,-0.10013486,-0.00958738,-0.025566347,7.92,51.06,-24.3,4
1.55421E+12,-9.23683,-1.1019313,2.6234465,-0.07989483,-0.025566347,-0.03089267,7.92,51.18,-24.24,4
1.55421E+12,-9.212888,-1.049259,2.546832,-0.070307456,-0.05006743,-0.029827405,7.8,51.24,-24.12,4
1.55421E+12,-9.23683,-1.0684125,2.546832,-0.07563378,-0.07243799,-0.027696876,7.68,51.24,-24,4
1.55421E+12,-9.294291,-0.99179804,2.6330233,-0.082025364,-0.08735169,-0.029827405,7.56,51.24,-24,4
1.55421E+12,-9.356541,-0.85293436,2.7048495,-0.09267801,-0.09161274,-0.03834952,7.44,51.18,-23.94,4
1.55421E+12,-9.308656,-0.8194155,2.6378117,-0.098004326,-0.08628642,-0.04580637,7.32,51.12,-24,4
1.55421E+12,-9.26556,-0.8050503,2.690484,-0.10013486,-0.07989483,-0.051132694,7.2,51.06,-23.94,4
1.55421E+12,-9.208099,-0.8912416,2.6426,-0.099069595,-0.07243799,-0.060720075,7.08,51,-23.94,4
1.55421E+12,-9.251195,-0.96306765,2.7670987,-0.07989483,-0.082025364,-0.05752428,7.08,50.94,-23.94,4
1.55421E+12,-9.284714,-1.0684125,2.7623103,-0.060720075,-0.08522116,-0.05219796,7.14,50.88,-23.88,4
1.55421E+12,-9.208099,-0.99179804,2.5611973,-0.046871636,-0.08522116,-0.037284255,7.14,50.82,-23.88,4
1.55421E+12,-9.255983,-1.1019313,2.6378117,-0.023435818,-0.08841695,-0.01917476,7.14,50.76,-23.88,4
1.55421E+12,-9.188946,-0.99658644,2.7096379,0.020240024,-0.098004326,-0.003195793,7.2,50.76,-23.88,4
1.55421E+12,-9.208099,-1.0444705,2.6473885,0.06711166,-0.10546118,0.002130529,7.2,50.76,-23.82,4
1.55421E+12,-9.198523,-1.1306617,2.6809072,0.099069595,-0.11504856,0.010652645,7.26,50.76,-23.82,4
1.55421E+12,-9.260772,-1.2791022,2.6378117,0.10226539,-0.13315806,0.02876214,7.26,50.76,-23.76,4
1.55421E+12,-9.289502,-1.4131776,2.7048495,0.10972224,-0.1587244,0.040480047,7.32,50.76,-23.76,4
1.55421E+12,-9.370906,-1.6382325,3.0017304,0.18002969,-0.17576863,0.05006743,7.32,50.76,-23.76,4
1.55421E+12,-9.337387,-1.5855601,3.164536,0.24501082,-0.18429075,0.084155895,7.32,50.76,-23.7,4
1.55421E+12,-8.892065,-1.2120646,3.3608606,0.30466563,-0.14487597,0.16724652,7.32,50.76,-23.76,4
1.55421E+12,-8.614338,-0.96785605,3.3369186,0.3291667,-0.084155895,0.18216023,7.32,50.76,-23.82,4
1.55421E+12,-8.614338,-0.7715315,3.447052,0.38456047,-0.02876214,0.18429075,7.26,50.7,-23.94,4
1.55421E+12,-8.78672,-0.53211135,3.3464954,0.46978164,0.004261058,0.18961707,7.26,50.64,-24.06,4
1.55421E+12,-8.90643,-0.2208651,3.3225534,0.5305017,0.012783174,0.14487597,7.26,50.58,-24.24,4
1.55421E+12,-9.107543,0.09995792,3.2794578,0.49215218,0.01917476,0.0628506,7.26,50.4,-24.36,4
1.55421E+12,-9.232041,0.3824737,3.2986114,0.3749731,0.039414786,-0.003195793,7.32,50.22,-24.54,4
1.55421E+12,-9.155427,0.38726214,3.4518404,0.26631612,0.05219796,-0.04474111,7.32,50.04,-24.72,4
1.55421E+12,-9.203311,-0.014963761,3.3800142,0.13741912,0.07350325,-0.10972224,7.38,49.86,-24.9,4
1.55421E+12,-9.332599,-0.24001873,3.2603042,0.06498113,0.094808534,-0.1555286,7.44,49.62,-25.08,4
1.55421E+12,-9.351752,-0.42197806,3.09271,0.018109497,0.096939065,-0.14594123,7.56,49.38,-25.32,4
1.55421E+12,-9.284714,-0.6757634,2.9825768,-0.05219796,0.099069595,-0.12463594,7.56,49.2,-25.5,4
1.55421E+12,-9.246407,-0.7906851,2.7862523,-0.113983296,0.10013486,-0.11611383,7.62,49.02,-25.68,4
1.55421E+12,-9.169792,-0.8194155,2.819771,-0.13741912,0.098004326,-0.10439592,7.62,48.96,-25.8,4
1.55421E+12,-9.097966,-0.89603,2.8054059,-0.12144015,0.0958738,-0.09054748,7.62,48.9,-25.98,4
1.55421E+12,-9.121908,-0.7188591,2.7766755,-0.07563378,0.09374327,-0.07882957,7.68,48.84,-26.04,4
1.55421E+12,-9.203311,-0.56563014,2.7048495,-0.02876214,0.08735169,-0.054328486,7.74,48.84,-26.1,4
1.55421E+12,-9.121908,-0.39324763,2.6521769,-0.011717909,0.06711166,-0.04261058,7.8,48.9,-26.04,4
1.55421E+12,-9.169792,-0.31184477,2.6330233,-0.033023197,0.05965481,-0.046871636,7.8,48.9,-26.04,4
1.55421E+12,-9.165004,-0.31663316,2.700061,-0.09267801,0.05752428,-0.05965481,7.86,48.96,-26.04,4
1.55421E+12,-9.23683,-0.39324763,2.6521769,-0.14594123,0.05006743,-0.0777643,7.92,49.02,-25.98,4
1.55421E+12,-9.308656,-0.54647654,2.700061,-0.14594123,0.037284255,-0.09374327,8.04,49.08,-25.98,4
1.55421E+12,-9.370906,-0.6374562,2.7575219,-0.07989483,0.015978966,-0.101200126,8.1,49.2,-25.92,4
1.55421E+12,-9.423578,-0.6805518,2.7670987,0.017044231,-0.004261058,-0.10546118,8.16,49.26,-25.86,4
1.55421E+12,-9.246407,-0.57999533,2.7575219,0.09267801,-0.02130529,-0.10865697,8.22,49.32,-25.8,4
1.55421E+12,-9.165004,-0.599149,2.700061,0.11611383,-0.027696876,-0.10759171,8.1,49.38,-25.74,4
1.55421E+12,-9.160215,-0.57041854,2.819771,0.10759171,-0.025566347,-0.10972224,7.98,49.44,-25.68,4
1.55421E+12,-9.088389,-0.6183026,2.867655,0.08628642,-0.02130529,-0.10652645,7.86,49.5,-25.62,4
1.55421E+12,-9.102755,-0.7044938,2.7862523,0.06711166,-0.014913702,-0.10439592,7.8,49.56,-25.56,4
1.55421E+12,-9.193734,-0.6997054,2.9825768,0.046871636,0.004261058,-0.112918034,7.62,49.62,-25.5,4
1.55421E+12,-9.121908,-0.7140707,2.9346926,0.068176925,0.011717909,-0.128897,7.56,49.74,-25.44,4
1.55421E+12,-9.179369,-0.75716627,2.8485014,0.09267801,0.017044231,-0.13848437,7.5,49.74,-25.44,4
1.55421E+12,-9.208099,-0.7715315,2.8293478,0.12357068,0.014913702,-0.13315806,7.38,49.8,-25.44,4
1.55421E+12,-9.270349,-0.7332243,2.7814639,0.09374327,0.022370555,-0.12037488,7.44,49.86,-25.44,4
1.55421E+12,-9.275137,-0.56563014,2.7862523,0.027696876,0.027696876,-0.11611383,7.44,49.8,-25.44,4
1.55421E+12,-9.193734,-0.7236475,2.8054059,-0.029827405,0.027696876,-0.1107875,7.5,49.8,-25.5,4
1.55421E+12,-9.241618,-0.82899237,2.7670987,-0.05539375,0.02876214,-0.099069595,7.56,49.8,-25.5,4
1.55421E+12,-9.246407,-0.8194155,2.7670987,-0.05219796,0.02876214,-0.08948222,7.56,49.8,-25.5,4
1.55421E+12,-9.323022,-0.9056068,2.747945,-0.013848438,0.03089267,-0.07989483,7.56,49.8,-25.56,4
1.55421E+12,-9.232041,-0.7140707,2.7862523,0.05006743,0.025566347,-0.066046394,7.56,49.8,-25.56,4
1.55421E+12,-9.294291,-0.7236475,2.724003,0.08948222,0.023435818,-0.060720075,7.56,49.8,-25.56,4
1.55421E+12,-9.308656,-0.6805518,2.6090813,0.09374327,0.018109497,-0.05965481,7.5,49.74,-25.62,4
1.55421E+12,-9.260772,-0.66139823,2.5899277,0.06711166,0.015978966,-0.058589544,7.5,49.74,-25.62,4
1.55421E+12,-9.294291,-0.7044938,2.700061,0.039414786,0.013848438,-0.05752428,7.5,49.74,-25.62,4
1.55421E+12,-9.232041,-0.7044938,2.7383683,0.01917476,0.00958738,-0.056459017,7.44,49.68,-25.62,4
1.55421E+12,-9.3182335,-0.6374562,2.9011738,0.015978966,0.00958738,-0.05752428,7.44,49.68,-25.62,4
1.55421E+12,-9.361329,-0.7140707,2.8101943,0.015978966,0.008522116,-0.058589544,7.44,49.62,-25.56,4
1.55421E+12,-9.356541,-0.7667431,2.6378117,0.017044231,0.008522116,-0.0479369,7.38,49.62,-25.56,4
1.55421E+12,-9.313444,-0.84814596,2.690484,0.014913702,0.005326322,-0.037284255,7.38,49.68,-25.56,4
1.55421E+12,-9.222465,-0.7667431,2.6761189,0.023435818,-0.003195793,-0.03089267,7.38,49.68,-25.56,4
1.55421E+12,-9.203311,-0.7236475,2.747945,0.03834952,-0.012783174,-0.03195793,7.32,49.68,-25.62,4
1.55421E+12,-9.227253,-0.76195467,2.7144263,0.0479369,-0.013848438,-0.03089267,7.32,49.74,-25.62,4
1.55421E+12,-9.14585,-0.85293436,2.8389246,0.05219796,-0.018109497,-0.024501082,7.32,49.74,-25.68,4
1.55421E+12,-9.289502,-0.7044938,2.7335799,0.0479369,-0.015978966,-0.01917476,7.26,49.68,-25.74,4
1.55421E+12,-9.289502,-0.83378077,2.7431567,0.053263225,-0.014913702,-0.020240024,7.26,49.68,-25.74,4
1.55421E+12,-9.232041,-0.7044938,2.8293478,0.054328486,-0.017044231,-0.01917476,7.32,49.68,-25.8,4
1.55421E+12,-9.299079,-0.65182143,2.666542,0.05752428,-0.022370555,-0.017044231,7.32,49.68,-25.8,4
1.55421E+12,-9.241618,-0.65660983,2.6138697,0.05006743,-0.025566347,-0.01917476,7.32,49.62,-25.8,4
1.55421E+12,-9.251195,-0.65182143,2.8149827,0.035153728,-0.029827405,-0.012783174,7.32,49.62,-25.74,4
1.55421E+12,-9.222465,-0.6183026,2.8580782,0.017044231,-0.02876214,-0.008522116,7.38,49.56,-25.74,4
1.55421E+12,-9.251195,-0.66618663,2.7096379,0.002130529,-0.02876214,-0.010652645,7.38,49.5,-25.8,4
1.55421E+12,-9.260772,-0.6757634,2.6473885,-0.005326322,-0.024501082,-0.006391587,7.44,49.5,-25.8,4
1.55421E+12,-9.169792,-0.6757634,2.7287915,-0.007456851,-0.020240024,-0.008522116,7.44,49.44,-25.92,4
1.55421E+12,-9.308656,-0.670975,2.8149827,-0.006391587,-0.02130529,-0.010652645,7.5,49.44,-25.98,4
1.55421E+12,-9.246407,-0.6039374,2.8389246,-0.013848438,-0.027696876,-0.015978966,7.5,49.38,-26.04,4
1.55421E+12,-9.246407,-0.66139823,2.891597,-0.03195793,-0.03195793,-0.012783174,7.5,49.38,-26.1,4
1.55421E+12,-9.188946,-0.6135142,2.8054059,-0.05006743,-0.03195793,-0.00958738,7.44,49.32,-26.16,4
1.55421E+12,-9.294291,-0.5943606,2.8006175,-0.053263225,-0.033023197,-0.013848438,7.44,49.32,-26.22,4
1.55421E+12,-9.203311,-0.7092823,2.8293478,-0.040480047,-0.03195793,-0.013848438,7.44,49.26,-26.28,4
1.55421E+12,-9.208099,-0.65182143,2.6856956,-0.02876214,-0.03089267,-0.014913702,7.44,49.26,-26.34,4
1.55421E+12,-9.11712,-0.65182143,2.724003,-0.027696876,-0.03195793,-0.014913702,7.5,49.2,-26.34,4
1.55421E+12,-9.208099,-0.66618663,2.8580782,-0.027696876,-0.033023197,-0.024501082,7.5,49.14,-26.34,4
1.55421E+12,-9.193734,-0.7092823,2.8054059,-0.027696876,-0.029827405,-0.027696876,7.5,49.14,-26.34,4
1.55421E+12,-9.14585,-0.599149,2.7862523,-0.034088463,-0.024501082,-0.03089267,7.5,49.14,-26.4,4
1.55421E+12,-9.150639,-0.6853402,2.9682117,-0.043675844,-0.02130529,-0.03089267,7.5,49.14,-26.4,4
1.55421E+12,-9.141062,-0.65660983,2.9059622,-0.049002163,-0.02130529,-0.036218993,7.5,49.14,-26.4,4
1.55421E+12,-9.208099,-0.623091,2.9059622,-0.041545313,-0.02130529,-0.04261058,7.44,49.14,-26.4,4
1.55421E+12,-9.136273,-0.6183026,2.795829,-0.02876214,-0.023435818,-0.049002163,7.44,49.14,-26.4,4
1.55421E+12,-9.260772,-0.8098387,2.8772318,-0.01917476,-0.02130529,-0.05006743,7.38,49.14,-26.4,4
1.55421E+12,-9.150639,-0.6087258,2.9203274,-0.018109497,-0.024501082,-0.05539375,7.38,49.2,-26.4,4
1.55421E+12,-9.188946,-0.6374562,2.8628666,-0.02130529,-0.026631612,-0.0628506,7.38,49.2,-26.4,4
1.55421E+12,-9.184157,-0.6374562,2.7383683,-0.025566347,-0.022370555,-0.070307456,7.32,49.26,-26.4,4
1.55421E+12,-9.212888,-0.7380127,2.9107506,-0.027696876,-0.023435818,-0.066046394,7.32,49.32,-26.46,4
1.55421E+12,-9.184157,-0.7092823,2.6473885,-0.026631612,-0.020240024,-0.06498113,7.38,49.38,-26.46,4
1.55421E+12,-9.165004,-0.6853402,2.9011738,-0.024501082,-0.017044231,-0.06711166,7.38,49.44,-26.46,4
1.55421E+12,-9.251195,-0.6757634,2.8389246,-0.02130529,-0.02130529,-0.066046394,7.38,49.44,-26.46,4
1.55421E+12,-9.198523,-0.6805518,2.9107506,-0.017044231,-0.017044231,-0.05965481,7.38,49.5,-26.4,4
1.55421E+12,-9.193734,-0.7236475,2.9011738,-0.013848438,-0.015978966,-0.05965481,7.38,49.56,-26.4,4
1.55421E+12,-9.255983,-0.7236475,3.0160956,-0.005326322,-0.014913702,-0.05965481,7.38,49.62,-26.46,4
1.55421E+12,-9.212888,-0.7811083,3.020884,-0.003195793,-0.014913702,-0.0628506,7.38,49.68,-26.4,4
1.55421E+12,-9.155427,-0.8050503,2.8101943,0.007456851,-0.020240024,-0.06711166,7.32,49.74,-26.4,4
1.55421E+12,-9.212888,-0.7140707,2.949058,0.012783174,-0.024501082,-0.06391586,7.32,49.8,-26.34,4
1.55421E+12,-9.227253,-0.8050503,2.8868086,0.005326322,-0.025566347,-0.06178534,7.32,49.92,-26.28,4
1.55421E+12,-9.241618,-0.7428011,2.8628666,-0.001065265,-0.026631612,-0.05752428,7.38,49.98,-26.22,4
1.55421E+12,-9.198523,-0.7140707,2.7814639,0.001065265,-0.03089267,-0.051132694,7.38,50.04,-26.22,4
1.55421E+12,-9.169792,-0.8242039,3.0113072,0.004261058,-0.029827405,-0.04580637,7.38,50.1,-26.16,4
1.55421E+12,-9.212888,-0.7236475,2.843713,0.002130529,-0.02876214,-0.040480047,7.38,50.1,-26.1,4
1.55421E+12,-9.227253,-0.670975,2.8389246,-0.017044231,-0.02130529,-0.036218993,7.38,50.1,-26.04,4
1.55421E+12,-9.212888,-0.599149,2.8580782,-0.039414786,-0.013848438,-0.027696876,7.38,50.1,-25.98,4
1.55421E+12,-9.193734,-0.64703304,2.9203274,-0.05965481,-0.00958738,-0.02130529,7.32,50.1,-25.86,4
1.55421E+12,-9.217676,-0.7140707,2.973,-0.07350325,-0.005326322,-0.018109497,7.26,50.04,-25.8,4
1.55421E+12,-9.179369,-0.6087258,2.9634233,-0.07456851,-0.005326322,-0.017044231,7.2,50.04,-25.68,4
1.55421E+12,-9.193734,-0.6853402,2.8868086,-0.068176925,-0.007456851,-0.015978966,7.14,49.98,-25.62,4
1.55421E+12,-9.198523,-0.7858967,2.8389246,-0.06391586,-0.00958738,-0.012783174,7.08,49.92,-25.56,4
1.55421E+12,-9.232041,-0.82899237,2.8628666,-0.06391586,-0.013848438,-0.013848438,7.02,49.86,-25.5,4
1.55421E+12,-9.184157,-0.86729956,2.9203274,-0.06178534,-0.015978966,-0.012783174,7.02,49.8,-25.44,4
1.55421E+12,-9.174581,-0.7858967,3.0017304,-0.05965481,-0.015978966,-0.013848438,7.02,49.86,-25.5,4
1.55421E+12,-9.174581,-0.85293436,2.8628666,-0.0628506,-0.018109497,-0.014913702,7.02,49.86,-25.56,4
1.55421E+12,-9.155427,-0.85293436,2.939481,-0.060720075,-0.014913702,-0.018109497,7.02,49.86,-25.62,4
1.55421E+12,-9.179369,-0.84814596,2.9586349,-0.049002163,-0.013848438,-0.022370555,7.02,49.92,-25.68,4
1.55421E+12,-9.184157,-0.8098387,2.9203274,-0.026631612,-0.00958738,-0.026631612,7.08,49.98,-25.74,4
1.55421E+12,-9.203311,-0.83856916,2.8820202,-0.008522116,-0.012783174,-0.029827405,7.08,50.04,-25.74,4
1.55421E+12,-9.232041,-0.89603,2.8341362,0.002130529,-0.011717909,-0.026631612,7.14,50.1,-25.74,4
1.55421E+12,-9.241618,-0.7858967,2.9538465,0.010652645,-0.00958738,-0.01917476,7.14,50.16,-25.68,4
1.55421E+12,-9.260772,-0.7428011,3.020884,0.029827405,-0.012783174,-0.015978966,7.2,50.16,-25.68,4
1.55421E+12,-9.246407,-0.75237787,2.8580782,0.03834952,-0.02130529,-0.007456851,7.2,50.16,-25.62,4
1.55421E+12,-9.198523,-0.7044938,2.8389246,0.040480047,-0.022370555,-0.006391587,7.26,50.16,-25.62,4
1.55421E+12,-9.23683,-0.7044938,2.9634233,0.03089267,-0.024501082,-0.00958738,7.32,50.22,-25.56,4
1.55421E+12,-9.160215,-0.8242039,2.9538465,0.025566347,-0.024501082,-0.007456851,7.32,50.22,-25.5,4
1.55421E+12,-9.107543,-0.6853402,3.1597476,0.024501082,-0.023435818,-0.004261058,7.38,50.28,-25.5,4
1.55421E+12,-9.107543,-0.6422446,3.0065188,0.022370555,-0.015978966,-0.00958738,7.38,50.28,-25.5,4
1.55421E+12,-9.184157,-0.7667431,3.1741128,0.012783174,-0.004261058,-0.015978966,7.44,50.28,-25.5,4
1.55421E+12,-9.107543,-0.6422446,3.0304608,0.00958738,0.005326322,-0.011717909,7.44,50.28,-25.56,4
1.55421E+12,-9.179369,-0.7140707,3.0735564,0.00958738,0.011717909,-0.011717909,7.5,50.22,-25.56,4
1.55421E+12,-9.241618,-0.7428011,2.9586349,0.014913702,0.015978966,-0.014913702,7.5,50.22,-25.56,4
1.55421E+12,-9.246407,-0.8098387,2.8820202,0.03195793,0.013848438,-0.025566347,7.5,50.1,-25.56,4
1.55421E+12,-9.179369,-0.7284359,2.8628666,0.0479369,0,-0.027696876,7.5,50.04,-25.56,4
1.55421E+12,-9.351752,-0.75716627,2.7527335,0.04474111,-0.003195793,-0.03089267,7.5,49.98,-25.62,4
1.55421E+12,-9.198523,-0.7236475,2.8485014,0.034088463,-0.008522116,-0.029827405,7.44,49.92,-25.62,4
1.55421E+12,-9.160215,-0.7667431,2.996942,0.03195793,-0.013848438,-0.029827405,7.38,49.86,-25.62,4
1.55421E+12,-9.02614,-0.670975,2.8772318,0.041545313,-0.015978966,-0.03195793,7.32,49.8,-25.56,4
1.55421E+12,-9.165004,-0.7284359,2.9203274,0.05752428,-0.017044231,-0.03195793,7.32,49.74,-25.56,4
1.55421E+12,-9.174581,-0.6374562,2.8772318,0.068176925,-0.012783174,-0.03195793,7.26,49.74,-25.56,4
1.55421E+12,-9.155427,-0.66139823,2.795829,0.07137272,-0.006391587,-0.037284255,7.2,49.74,-25.5,4
1.55421E+12,-9.222465,-0.599149,2.9442697,0.07350325,-0.001065265,-0.041545313,7.2,49.68,-25.5,4
1.55421E+12,-9.212888,-0.64703304,2.9059622,0.080960095,0.001065265,-0.037284255,7.14,49.68,-25.5,4
1.55421E+12,-9.107543,-0.6039374,2.8580782,0.08841695,0.002130529,-0.03195793,7.14,49.68,-25.5,4
1.55421E+12,-9.217676,-0.66139823,2.8580782,0.10333065,-0.010652645,-0.034088463,7.14,49.62,-25.5,4
1.55421E+12,-9.26556,-0.599149,2.9346926,0.12996227,-0.00958738,-0.039414786,7.26,49.56,-25.56,4
1.55421E+12,-9.294291,-0.5895722,2.7575219,0.14594123,-0.007456851,-0.039414786,7.44,49.5,-25.56,4
1.55421E+12,-9.246407,-0.52253455,2.9346926,0.13528858,-0.011717909,-0.040480047,7.56,49.5,-25.62,4
1.55421E+12,-9.169792,-0.54168814,2.8963854,0.099069595,-0.008522116,-0.043675844,7.74,49.44,-25.68,4
1.55421E+12,-9.198523,-0.46507367,2.9634233,0.058589544,-0.006391587,-0.04580637,7.86,49.38,-25.8,4
1.55421E+12,-9.179369,-0.54168814,2.9825768,0.040480047,-0.001065265,-0.0479369,7.98,49.38,-25.98,4
1.55421E+12,-9.246407,-0.56563014,2.8772318,0.046871636,-0.001065265,-0.0479369,7.98,49.32,-26.1,4
1.55421E+12,-9.212888,-0.56563014,2.915539,0.06178534,-0.005326322,-0.05006743,8.04,49.26,-26.22,4
1.55421E+12,-9.198523,-0.54168814,2.819771,0.068176925,-0.007456851,-0.04580637,8.04,49.26,-26.4,4
1.55421E+12,-9.260772,-0.5895722,2.8054059,0.05965481,-0.00958738,-0.04474111,7.86,49.26,-26.52,4
1.55421E+12,-9.246407,-0.5847838,2.9299042,0.046871636,-0.011717909,-0.039414786,7.74,49.32,-26.64,4
1.55421E+12,-9.184157,-0.46507367,2.9203274,0.03834952,-0.015978966,-0.033023197,7.68,49.38,-26.76,4
1.55421E+12,-9.193734,-0.4938041,2.949058,0.035153728,-0.017044231,-0.03195793,7.56,49.38,-26.76,4
1.55421E+12,-9.232041,-0.4938041,3.0831332,0.03089267,-0.020240024,-0.036218993,7.56,49.44,-26.82,4
1.55421E+12,-9.198523,-0.54168814,2.9682117,0.014913702,-0.017044231,-0.036218993,7.56,49.44,-26.88,4
1.55421E+12,-9.203311,-0.52732295,3.0304608,-0.002130529,-0.013848438,-0.03195793,7.62,49.44,-26.88,4
1.55421E+12,-9.188946,-0.54168814,3.0496144,-0.012783174,-0.013848438,-0.029827405,7.62,49.44,-26.94,4
1.55421E+12,-9.188946,-0.47465047,2.9921536,-0.010652645,-0.015978966,-0.033023197,7.62,49.38,-26.94,4
1.55421E+12,-9.232041,-0.52732295,2.915539,-0.008522116,-0.01917476,-0.033023197,7.62,49.26,-27,4
1.55421E+12,-9.131485,-0.55605334,3.0352492,-0.012783174,-0.02130529,-0.026631612,7.62,49.2,-27,4
1.55421E+12,-9.107543,-0.4890157,3.0352492,-0.03195793,-0.017044231,-0.027696876,7.56,49.2,-27,4
1.55421E+12,-9.169792,-0.599149,2.973,-0.04261058,-0.012783174,-0.026631612,7.56,49.14,-27,4
1.55421E+12,-9.155427,-0.5129577,2.8628666,-0.0479369,-0.008522116,-0.023435818,7.56,49.14,-27,4
1.55421E+12,-9.203311,-0.4842273,2.9921536,-0.043675844,-0.007456851,-0.02130529,7.56,49.14,-26.94,4
1.55421E+12,-9.136273,-0.4794389,3.0831332,-0.033023197,-0.003195793,-0.026631612,7.62,49.2,-26.94,4
1.55421E+12,-9.188946,-0.41718966,2.9346926,-0.025566347,0,-0.03195793,7.62,49.2,-26.94,4
1.55421E+12,-9.208099,-0.4985925,2.8580782,-0.034088463,0.001065265,-0.03089267,7.68,49.26,-26.94,4
1.55421E+12,-9.136273,-0.54647654,2.9203274,-0.053263225,0.010652645,-0.024501082,7.68,49.26,-26.88,4
1.55421E+12,-9.14585,-0.53211135,2.9682117,-0.06391586,0.010652645,-0.020240024,7.74,49.32,-26.76,4
1.55421E+12,-9.23683,-0.4985925,3.1262288,-0.0479369,0.007456851,-0.023435818,7.74,49.38,-26.64,4
1.55421E+12,-9.198523,-0.5129577,3.1022868,-0.03089267,0.004261058,-0.026631612,7.74,49.38,-26.52,4
1.55421E+12,-9.102755,-0.6278794,3.0400376,-0.027696876,0.001065265,-0.026631612,7.68,49.38,-26.4,4
1.55421E+12,-9.212888,-0.6278794,2.9825768,-0.034088463,0.004261058,-0.033023197,7.62,49.44,-26.34,4
1.55421E+12,-9.169792,-0.5895722,3.1501708,-0.04261058,0.003195793,-0.040480047,7.62,49.44,-26.28,4
1.55421E+12,-9.150639,-0.623091,3.0160956,-0.034088463,-0.001065265,-0.0479369,7.56,49.44,-26.28,4
1.55421E+12,-9.126697,-0.65182143,3.0496144,-0.02876214,-0.003195793,-0.049002163,7.56,49.5,-26.28,4
1.55421E+12,-9.188946,-0.56563014,3.0591912,-0.013848438,0.004261058,-0.054328486,7.5,49.5,-26.28,4
1.55421E+12,-9.193734,-0.55605334,3.09271,-0.002130529,0.006391587,-0.05965481,7.5,49.56,-26.28,4
1.55421E+12,-9.141062,-0.5129577,3.0400376,0,0.013848438,-0.058589544,7.56,49.56,-26.28,4
1.55421E+12,-9.150639,-0.4985925,3.0113072,-0.004261058,0.010652645,-0.058589544,7.56,49.56,-26.34,4
1.55421E+12,-9.198523,-0.52732295,2.9825768,-0.010652645,0.014913702,-0.05752428,7.56,49.62,-26.28,4
1.55421E+12,-9.174581,-0.5033809,2.867655,-0.013848438,0.018109497,-0.051132694,7.62,49.62,-26.28,4
1.55421E+12,-9.232041,-0.5943606,2.8628666,-0.012783174,0.017044231,-0.051132694,7.62,49.62,-26.28,4
1.55421E+12,-9.279925,-0.43634325,2.8628666,-0.011717909,0.02130529,-0.05006743,7.68,49.68,-26.22,4
1.55421E+12,-9.308656,-0.4938041,3.0160956,-0.015978966,0.015978966,-0.05006743,7.68,49.68,-26.28,4
1.55421E+12,-9.227253,-0.55126494,2.9586349,-0.026631612,0.013848438,-0.05219796,7.68,49.74,-26.28,4
1.55421E+12,-9.23683,-0.65182143,2.9299042,-0.03089267,0.00958738,-0.05539375,7.74,49.8,-26.28,4
1.55421E+12,-9.212888,-0.7044938,2.891597,-0.034088463,0.004261058,-0.05752428,7.74,49.8,-26.34,4
1.55421E+12,-9.203311,-0.7380127,2.891597,-0.033023197,0.005326322,-0.06178534,7.74,49.86,-26.34,4
1.55421E+12,-9.165004,-0.7236475,2.915539,-0.01917476,-0.002130529,-0.06498113,7.74,49.86,-26.34,4
1.55421E+12,-9.198523,-0.6757634,2.891597,-0.005326322,-0.003195793,-0.06711166,7.74,49.92,-26.34,4
1.55421E+12,-9.198523,-0.6278794,3.0065188,0.00958738,-0.005326322,-0.070307456,7.74,49.92,-26.4,4
1.55421E+12,-9.179369,-0.5895722,2.9059622,0.018109497,-0.005326322,-0.07563378,7.74,49.92,-26.4,4
1.55421E+12,-9.155427,-0.670975,2.9682117,0.018109497,0,-0.07882957,7.74,49.86,-26.4,4
1.55421E+12,-9.169792,-0.6853402,3.0831332,0.017044231,-0.001065265,-0.07669904,7.74,49.8,-26.4,4
1.55421E+12,-9.275137,-0.694917,2.9299042,0.01917476,-0.002130529,-0.07563378,7.68,49.74,-26.4,4
1.55421E+12,-9.203311,-0.6853402,2.9299042,0.025566347,-0.005326322,-0.07243799,7.68,49.74,-26.4,4
1.55421E+12,-9.198523,-0.6853402,2.9346926,0.036218993,-0.011717909,-0.07456851,7.62,49.68,-26.34,4
1.55421E+12,-9.23683,-0.6422446,2.9538465,0.04261058,-0.015978966,-0.07882957,7.56,49.74,-26.34,4
